Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-036810,2014-08,08/12/2014 19:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3718,GRAVOIS AVE,15,CC STORE, ,3718,GRAVOIS,892390.7,1004341
14-036734,2014-08,08/12/2014 19:56,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3841,IOWA AVE,16, , ,3843,IOWA,897122.6,1002119
14-036747,2014-08,08/12/2014 20:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3649,DUNNICA AVE,16, ,APT 2W,3639,DUNNICA,892682.4,1002987
14-036747,2014-08,08/12/2014 20:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3649,DUNNICA AVE,16, ,APT 2W,3639,DUNNICA,892682.4,1002987
14-036796,2014-08,08/12/2014 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2501,N 14TH ST,63, , ,2501,14TH,906808.8,1025356
14-036742,2014-08,08/12/2014 20:20,Y, , ,1, ,151140,1,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,5201,MINNESOTA AVE,17, , , , ,894169.6,995177.1
14-036779,2014-08,08/12/2014 20:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1309,SIDNEY ST,21, , ,1309,SIDNEY,901980,1008498
14-036740,2014-08,08/12/2014 20:35,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4610,CHIPPEWA ST,5,HARBOR FREIGHT, , , ,885747.1,1003901
14-036741,2014-08,08/12/2014 20:38,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3300,MAGNOLIA AVE,25, , ,3218,MAGNOLIA,895649.7,1009368
14-036782,2014-08,08/12/2014 21:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3947,FOLSOM AVE,28, , ,3900,FOLSOM,892691.3,1014991
14-037078,2014-08,08/12/2014 21:00,Y, , ,1, , 91113,0,SIMPLE ASSAULT-ADULT/NO INJURY,0,UNKNOWN,0, ,EXACT LOCATION UNKNONW, , ,0,0
14-037004,2014-08,08/12/2014 21:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3622,HEBERT ST,59, , ,3622,HEBERT,900404.9,1029058
14-036752,2014-08,08/12/2014 21:00,Y, , ,1, , 42014,5,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4206,E KENNERLY AVE,57, ,@TANDY PARK, , ,896003.1,1029057
14-036755,2014-08,08/12/2014 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",510,CARDINAL AVE,37, , , , ,899205,1020595
14-036743,2014-08,08/12/2014 21:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1200,LOCUST ST,36, , , , ,906554.1,1018453
14-036745,2014-08,08/12/2014 21:27,Y, , ,1, , 42013,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3435,MISSOURI AVE,18, , ,3435,MISSOURI,899180.9,1004532
14-036745,2014-08,08/12/2014 21:27,Y, , ,1, , 42013,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3435,MISSOURI AVE,18, , ,3435,MISSOURI,899180.9,1004532
14-036800,2014-08,08/12/2014 21:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4326,NEOSHO ST,5, , ,4326,NEOSHO,886784.4,1001924
14-036753,2014-08,08/12/2014 21:32,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6100,LUCILLE AVE,76, , ,6100,LUCILLE,889445.2,1045686
14-036748,2014-08,08/12/2014 21:55,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4640,GRAVOIS AVE,5, , ,4640,GRAVOIS,887514.8,1001191
14-036749,2014-08,08/12/2014 21:59,Y, , ,1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,2325,OLIVE ST,36, , , , ,902067.8,1019571
14-036778,2014-08,08/12/2014 22:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2830,STODDARD ST,59, ,REAR PARKING LOT,2830,STODDARD,901024.9,1022053
14-036818,2014-08,08/12/2014 22:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2051,PARK AVE,32, , ,2051,PARK,901555.1,1013972
14-036844,2014-08,08/12/2014 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5986,ASTRA AVE,73, , , , ,891572.9,1047505
14-036799,2014-08,08/12/2014 22:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4350,CHOUTEAU AVE,39, , ,1915,OLIVE,889947.7,1018034
14-036751,2014-08,08/12/2014 22:10,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1217,N 15TH ST,61, , ,1220,CARR,906334.5,1021336
14-036751,2014-08,08/12/2014 22:10,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1217,N 15TH ST,61, , ,1220,CARR,906334.5,1021336
14-036763,2014-08,08/12/2014 22:50,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4647,CARRIE AVE,69, , ,4647,CARRIE,898030.6,1036952
14-036757,2014-08,08/12/2014 23:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4023,MERAMEC ST,16, , ,4023,MERAMEC,890338.3,1002532
14-036757,2014-08,08/12/2014 23:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4023,MERAMEC ST,16, , ,4023,MERAMEC,890338.3,1002532
14-036760,2014-08,08/12/2014 23:15,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,1391,HODIAMONT AVE,78, , ,1391,HODIAMONT,880856.8,1033748
14-036754,2014-08,08/12/2014 23:30,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3311,CALIFORNIA AVE,30, , ,3311,CALIFORNIA,897359.9,1005707
14-036790,2014-08,08/12/2014 23:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1456,KEALTY LN,33, , ,1456,KEALTY,903976.8,1014127
14-036787,2014-08,08/12/2014 23:45,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5825,ETZEL AVE,48, , ,5825,ETZEL,881574.5,1030687
14-036758,2014-08,08/12/2014 23:55,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4048,FLORA PL,27, , ,4048,FLORA,891588.1,1012107
14-034987,2014-08,08/13/2012 10:00,Y, , ,1, ,179100,6,RISKING INFECTION OF ANOTHER BY HIV,3900,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3900,KINGSHIGHWAY,0,0
14-038201,2014-08,08/13/2014 00:01,Y, , ,1, ,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2700,THOMAS ST,59, , ,2700,THOMAS,0,0
14-036837,2014-08,08/13/2014 00:01,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5904,ENRIGHT AVE,48, , ,5904,ENRIGHT,879968.7,1027573
14-036768,2014-08,08/13/2014 01:30,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3253,LAFAYETTE AVE,31, , ,3253,LAFAYETTE,896119.7,1013512
14-036762,2014-08,08/13/2014 01:40,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1411,LOCUST ST,36, ,NLEC,1411,LOCUST,905751.4,1018998
14-036764,2014-08,08/13/2014 02:32,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5000,S GRAND BLVD,16,KAISER GRAND MART, , , ,891517.6,997405.6
14-036767,2014-08,08/13/2014 03:07,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4105,S GRAND BLVD,16, , ,4105,GRAND,893151.8,1000953
14-036766,2014-08,08/13/2014 03:17,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4900,WASHINGTON AVE,38, , , , ,888483.7,1025603
14-036794,2014-08,08/13/2014 03:30,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,5600,DELMAR BLVD,48, , , , ,0,0
14-038717,2014-08,08/13/2014 03:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5621,DELMAR BLVD,48,CLARA APARTMENTS,NUISANCE ABATEMENT PROPERTY,5621,DELMAR,882244.1,1027110
14-036769,2014-08,08/13/2014 04:00,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,8612,HALLS FERRY RD,74, ,APT 403,8612,HALLS FERRY,895810.5,1049854
14-036771,2014-08,08/13/2014 04:10,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3411,WINNEBAGO ST,19,VEHICLE,2ND FL,3411,WINNEBAGO,894307.9,1003757
14-036772,2014-08,08/13/2014 04:24,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2059,ANN AVE,23, , ,2059,ANN,900998,1010745
14-036770,2014-08,08/13/2014 04:27,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2807,GAMBLE ST,59, , ,2807,GAMBLE,901256.9,1022549
14-036777,2014-08,08/13/2014 05:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1065,WALL ST,74, , ,1065,WALL,895850.1,1051154
14-036774,2014-08,08/13/2014 06:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3601,HOLT AVE,15, , ,3601,HOLT,889290.1,1004651
14-036784,2014-08,08/13/2014 06:20,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3155,HAWTHORNE BLVD,26, , ,3155,HAWTHORNE,896397.6,1011168
14-036910,2014-08,08/13/2014 06:45,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4456,PENNSYLVANIA AVE,17, , ,4456,PENNSYLVANIA,895353.2,998219.2
14-036878,2014-08,08/13/2014 07:00,Y, , ,1, , 51112,2,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1715,MARCONI ST,12, , ,1715,MARCONI,885225.9,1014534
14-036791,2014-08,08/13/2014 07:10,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,ARSENAL ST / I 55 SOUTHBOUND,22, , ,3400,MIAMI,901454.8,1006277
14-036789,2014-08,08/13/2014 07:15,Y, , ,1, , 42012,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,6115,MINNESOTA AVE,1, , ,6115,MINNESOTA,892265.7,992628.1
14-036781,2014-08,08/13/2014 07:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5302,VIRGINIA AVE,1, , , , ,893079.7,995495.3
14-036897,2014-08,08/13/2014 08:00,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4028,BLOW ST,4, , ,4028,BLOW,884799,993644.5
14-036960,2014-08,08/13/2014 08:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,5000,ALASKA AVE,16, , ,5000,LOUISIANA,892450.7,996855.2
14-037565,2014-08,08/13/2014 08:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3157,S GRAND BLVD,15,THE KING AND I, ,3157,GRAND,893715.6,1007834
14-036888,2014-08,08/13/2014 08:15,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4987,NAGEL AVE,6, , ,4987,NAGEL,880331.2,996432.8
14-036802,2014-08,08/13/2014 08:45,Y, , ,1, , 51130,4,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,1227,HOGAN ST,61, , ,1227,HOGAN,905126.9,1021986
14-036970,2014-08,08/13/2014 09:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3438,ITASKA ST,16, ,DOWNSTAIRS,3438,ITASKA,892683.9,997518.1
14-037930,2014-08,08/13/2014 09:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4516,WESTMINSTER PL,38, , ,4516,WESTMINSTER,889768.3,1024630
14-036805,2014-08,08/13/2014 09:25,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2827,ARLINGTON AVE,50, , , , ,886982.3,1034295
14-036803,2014-08,08/13/2014 09:35,Y, , ,1, , 36421,4,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,1400,N GRAND BLVD,59,WALGREENS, ,1400,GRAND,898337.4,1024456
14-036845,2014-08,08/13/2014 10:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,0,S 11TH ST / GEYER AVE,21, , ,1903,11TH,903783.8,1010940
14-036808,2014-08,08/13/2014 10:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1231,HOGAN ST,61, , ,1231,HOGAN,905127.3,1021994
14-036812,2014-08,08/13/2014 10:20,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3853,GRAVOIS AVE,15,DEALS, ,3853,GRAVOIS,891583.8,1004871
14-036814,2014-08,08/13/2014 10:57,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,PAGE BLVD / UNION BLVD,51, ,@PARK- MARIE W FOWLER, , ,885352.5,1029591
14-036852,2014-08,08/13/2014 11:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2846,SALENA ST,22, ,RESIDENTAL BURGLARY,2846,SALENA,900836.8,1007500
14-036828,2014-08,08/13/2014 11:07,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1444,CHOUTEAU AVE,33,PEABODY APARTMENT COMPLEX,PEABODY APARTMENT COMPLEX,1401,LASALLE,904053.8,1013944
14-036817,2014-08,08/13/2014 11:10,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3508,IOWA AVE,19, , ,3508,IOWA,897682.1,1004585
14-036824,2014-08,08/13/2014 11:13,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,210,N 17TH ST,36,CITY VIEW APARTMENTS, ,210,17TH,904607.6,1018571
14-036826,2014-08,08/13/2014 11:20,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2700,S GRAND BLVD,25,FAMILY DOLLAR, ,2700,GRAND,894294.3,1010118
14-036821,2014-08,08/13/2014 11:55,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4544,ELMBANK AVE,56, , ,4544,ELMBANK,893545.9,1032342
14-037920,2014-08,08/13/2014 12:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4625,WASHINGTON AVE,38, , ,4625,WASHINGTON,889551.5,1025705
14-036833,2014-08,08/13/2014 12:59,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5539,LABADIE AVE,50, , ,5539,LABADIE,886540.6,1036010
14-036957,2014-08,08/13/2014 13:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4105,C D BANKS AVE,58, , ,4105,C D BANKS,894339.2,1025007
14-038015,2014-08,08/13/2014 13:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1516,VERONICA AVE,73, , ,1516,VERONICA,893890.8,1050342
14-036879,2014-08,08/13/2014 13:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1903,MIAMI ST,18, , ,1901,MIAMI,900419,1003448
14-036832,2014-08,08/13/2014 13:04,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,501,N GRAND BLVD,77, , , , ,896682.9,1021453
14-036840,2014-08,08/13/2014 13:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5295,SAINT LOUIS AVE,52, , , , ,888227.8,1034459
14-036849,2014-08,08/13/2014 14:10,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4356,ITASKA ST,5, , ,4356,ITASKA,886329.3,1001396
14-036880,2014-08,08/13/2014 14:15,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,800,N TUCKER BLVD,35,ST PATRICK CENTER, ,800,TUCKER,907168.5,1019631
14-036841,2014-08,08/13/2014 14:20,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3121,ILLINOIS AVE,22, , , , ,900142.9,1006770
14-036854,2014-08,08/13/2014 14:28,Y, , ,1, ,185000,4,DRUGS-OBTAIN BY FRAUD/FORGERY,1400,N GRAND BLVD,59,WALGREENS, ,1400,GRAND,898337.4,1024456
14-036847,2014-08,08/13/2014 14:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5349,CABANNE AVE,49, ,APT 2S,5349,CABANNE,884651.4,1028546
14-036842,2014-08,08/13/2014 14:40,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2501,N GRAND BLVD,59, , , , ,899203.5,1026682
14-036855,2014-08,08/13/2014 15:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,EVELINE ST / HAMPTON AVE,10, , , , ,880700.3,1014531
14-036858,2014-08,08/13/2014 15:00,Y, , ,1, ,151140,4,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,1505,COCHRAN PL,61,PRESERVATION PLACE, ,1505,COCHRAN,906256.9,1022439
14-036848,2014-08,08/13/2014 15:22,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4800,CARTER AVE,69, , ,4800,CARTER,894413.9,1037327
14-036862,2014-08,08/13/2014 15:25,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3183,ALFRED AVE,15, , ,3183,ALFRED,887674.9,1008229
14-037035,2014-08,08/13/2014 15:30,Y, , ,1, , 91124,3,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",1412,CHOUTEAU AVE,33, , ,1224,14TH,904719.3,1014572
14-036853,2014-08,08/13/2014 15:30,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,8960,RIVERVIEW BLVD,74, ,@SAVE-A-LOT LIMITED,8960,RIVERVIEW,894481.3,1051455
14-036865,2014-08,08/13/2014 15:50,Y, , ,1, , 73430,2,AUTO THEFT-OTHR VEH/PERM RETNT/JOY RIDE,3196,PORTIS AVE,15, , ,3196,PORTIS,887499.6,1008160
14-036864,2014-08,08/13/2014 16:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4011,BLAIR AVE,65, , ,4011,BLAIR,905065.5,1031121
14-036944,2014-08,08/13/2014 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3858,SHENANDOAH AVE,27, ,STREET,3858,SHENANDOAH,892902.9,1010982
14-036869,2014-08,08/13/2014 16:12,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5700,LABADIE AVE,50, , , , ,885401.5,1036382
14-036898,2014-08,08/13/2014 16:20,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3731,JUNIATA ST,15, , ,3731,JUNIATA,892803.6,1007969
14-036901,2014-08,08/13/2014 16:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,HADLEY ST,62, , ,1200,HADLEY,907684.2,1021018
14-036912,2014-08,08/13/2014 16:48,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3703,MINNESOTA AVE,19, ,1ST FLOOR,3703,MINNESOTA,895651.6,1003398
14-036895,2014-08,08/13/2014 17:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5555,PAGE BLVD,78, , ,5555,PAGE,883863.8,1030872
14-036868,2014-08,08/13/2014 17:01,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,803,ANN AVE,21,LAFAYETTE SCHOOL, ,703,ANN,904487.5,1009513
14-036874,2014-08,08/13/2014 17:02,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4431,N 20TH ST,66, ,FRONT APT,4431,20TH,903573.8,1032696
14-036873,2014-08,08/13/2014 17:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4246,W EVANS AVE,58, , , , ,893657.6,1026944
14-037982,2014-08,08/13/2014 17:30,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,3701,SULLIVAN AVE,59,VALERIE S SIT N SIP LOUNGE, ,3701,SULLIVAN,899998.5,1029044
14-036955,2014-08,08/13/2014 17:30,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,300,N 4TH ST,35,MANSION HOUSE GARAGE,@MANSION HOUSE,300,4TH,909633.8,1017651
14-036992,2014-08,08/13/2014 17:35,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,417,FASSEN ST,1, , ,417,FASSEN,893176.4,994608.4
14-036884,2014-08,08/13/2014 17:50,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4239,BATES ST,5, , ,4239,BATES,886604.3,998599.5
14-036978,2014-08,08/13/2014 18:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,7865,RIO SILVA PL,1, , ,7865,RIO SILVA,886065.6,989710.8
14-037049,2014-08,08/13/2014 18:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3615,OLIVE ST,77, , ,3615,OLIVE,896605.4,1021497
14-036942,2014-08,08/13/2014 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3204,PORTIS AVE,15, , ,3204,PORTIS,887483.8,1008025
14-038356,2014-08,08/13/2014 18:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2833,GASCONADE ST,16, , ,2833,GASCONADE,896285.3,1000758
14-036882,2014-08,08/13/2014 18:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5221,HIGHLAND AVE,52, , ,5221,HIGHLAND,888098,1033006
14-036961,2014-08,08/13/2014 18:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1453,DODIER ST,63, , ,1453,DODIER,905871.3,1026676
14-036896,2014-08,08/13/2014 18:10,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5100,CLAYTON AVE,82,FOREST PARK @ AVIATION FIELD,@ AVIATION FIELD, , ,886165.9,1019150
14-036962,2014-08,08/13/2014 18:30,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5328,WELLS AVE,78, , ,5328,WELLS,885852.6,1030980
14-036892,2014-08,08/13/2014 19:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,0,N FLORISSANT AVE / SAINT LOUIS,60, , , , ,905889.4,1025974
14-036887,2014-08,08/13/2014 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1107,BIDDLE ST,62, , ,1107,BIDDLE,907824,1021006
14-036883,2014-08,08/13/2014 19:11,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,5237,KENSINGTON AVE,51, , ,5237,KENSINGTON,885428,1027455
14-036886,2014-08,08/13/2014 19:14,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,302,N KINGSHIGHWAY BLVD,38,STRAUBS GROCERY, ,302,KINGSHIGHWAY,887599.1,1024036
14-036963,2014-08,08/13/2014 19:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,300,N 4TH ST,35,MANSION HOUSE GARAGE, ,300,4TH,909633.8,1017651
14-036994,2014-08,08/13/2014 19:30,Y, , ,1, , 72130,3,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,2627,MINNESOTA AVE,25, , ,2627,MINNESOTA,896653,1009665
14-036891,2014-08,08/13/2014 19:30,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",311,BELT AVE,47,CABIN ON FINE ARTS, , , ,883432.3,1025169
14-036889,2014-08,08/13/2014 19:40,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",421,FAULKNER DR,82,FOREST PARK, , , ,0,0
14-036894,2014-08,08/13/2014 19:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2038,FAIR AVE,68, , ,2038,FAIR,900662.9,1035397
14-036904,2014-08,08/13/2014 19:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7600,HALL ST,79, ,@WORKHOUSE,7600,HALL,899461.2,1045874
14-037052,2014-08,08/13/2014 20:00,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,400,S 14TH ST,36,METRO,CIVIC CENTER METRO LINK PLATFORM,400,14TH,0,0
14-037079,2014-08,08/13/2014 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5333,MINERVA AVE,78, , ,5333,MINERVA,885379.9,1030351
14-037024,2014-08,08/13/2014 20:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5850,KENNERLY AVE,50, , ,5850,KENNERLY,883547.7,1035543
14-037168,2014-08,08/13/2014 20:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7825,VERMONT AVE,2, , ,7825,VERMONT,887305.1,988702.4
14-037203,2014-08,08/13/2014 20:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1709,WASHINGTON AVE,36, , ,1709,WASHINGTON,904856.5,1019655
14-036899,2014-08,08/13/2014 20:15,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1148,UNION BLVD,51,T&T LIQUOR, ,1225,UNION,885275.2,1028714
14-036893,2014-08,08/13/2014 20:28,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3838,S BROADWAY,18, , ,3838,BROADWAY,898320.7,1001956
14-036905,2014-08,08/13/2014 21:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4348,LINTON AVE,67, , ,4348,LINTON,901196.1,1033588
