Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-054214,2015-10,10/23/2015 0:01,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 17TH ST / CHESTNUT ST,36, , , , ,904537.6,1018285
15-053980,2015-10,10/23/2015 0:01,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4995,OLEATHA AVE,14, , ,4995,OLEATHA,884455.5,1006259
15-054278,2015-10,10/23/2015 0:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1881,PINE ST,36,LAFAYETTE ACADEMY, ,1881,PINE,903904.8,1018757
15-053981,2015-10,10/23/2015 0:25,Y, , ,1, ,42014,5,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3123,NORWOOD AVE,52, , ,3123,NORWOOD,889853.6,1034646
15-054111,2015-10,10/23/2015 0:30,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",2717,N GARRISON AVE,59, , ,2417,GARRISON,900178.4,1026432
15-053983,2015-10,10/23/2015 0:42,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4164,PLEASANT ST,67, , , , ,902802,1031320
15-054012,2015-10,10/23/2015 1:00,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5352,TERRY AVE,50, , ,5352,TERRY,887536.8,1034358
15-053987,2015-10,10/23/2015 2:15,Y, , ,1, ,63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
15-053988,2015-10,10/23/2015 2:34,Y, , ,1, ,31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3849,COTTAGE AVE,59, , ,3849,COTTAGE,897913.3,1027493
15-054056,2015-10,10/23/2015 3:00,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3316,RUSSELL AVE,26, ,MULTI-FAMILY APARTMENT BUILDING,3316,RUSSELL,895796.6,1011900
15-053991,2015-10,10/23/2015 5:10,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",400,S 4TH ST,35, , , , ,908773.8,1015571
15-054002,2015-10,10/23/2015 5:43,Y, , ,1, ,72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7900,VAN BUREN ST,2,ITALGRANI ELEVATOR COMPANY, ,7900,VAN BUREN,890225.1,986181
15-054037,2015-10,10/23/2015 6:00,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,2845,OSCEOLA ST,17, ,2ND FL,2845,OSCEOLA,895866.8,998833.9
15-054092,2015-10,10/23/2015 6:30,Y, , ,1, ,51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3229,MICHIGAN AVE,30, , ,3229,MICHIGAN,895802.8,1006438
15-054985,2015-10,10/23/2015 6:45,Y, , ,1, ,51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5143,MAFFITT AVE,52, ,1ST FLOOR,5143,MAFFITT,888758.3,1033457
15-054001,2015-10,10/23/2015 6:50,Y, , ,1, ,43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3966,CLEVELAND AVE,27, , ,3966,CLEVELAND,892092.4,1011401
15-054421,2015-10,10/23/2015 7:30,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,0,CASTLEMAN AVE / LAWRENCE ST,27, , , , ,892241.6,1012897
15-054813,2015-10,10/23/2015 7:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,909,N 14TH ST,36, ,BARNESCARE,909,14TH,906479.1,1020143
15-054147,2015-10,10/23/2015 7:30,Y, , ,1, ,51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3026,KEOKUK ST,16, , ,3026,KEOKUK,895597.8,1002029
15-054003,2015-10,10/23/2015 7:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4320,W FLORISSANT AVE,68, , ,4320,FLORISSANT,898746.8,1036722
15-054159,2015-10,10/23/2015 8:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,300,S BROADWAY,35,JOSEPH P COSAND COMMUNITY COLLEGE C, ,300,BROADWAY,908563.8,1015732
15-054023,2015-10,10/23/2015 8:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3643,DOVER PL,3, , ,3647,DOVER,889658.6,995648.1
15-054022,2015-10,10/23/2015 9:00,Y, , ,1, ,43015,3,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3524,MINNESOTA AVE,19, , ,3524,MINNESOTA,896009.6,1004451
15-054019,2015-10,10/23/2015 9:06,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3936,S GRAND BLVD,16, , , , ,893163.5,1002266
15-054026,2015-10,10/23/2015 9:21,Y, , ,1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3706,S GRAND BLVD,19,BOOST MOBILE, ,3706,GRAND,893379.8,1003850
15-054048,2015-10,10/23/2015 9:30,Y, , ,1, ,51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2219,S 11TH ST,21, , ,2219,11TH,903183.8,1009606
15-054020,2015-10,10/23/2015 9:47,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,HAMPTON AVE / I 64 EASTBOUND,41, ,MAJOR HIGHWAY INTERSECTION, , ,881185.9,1018744
15-054038,2015-10,10/23/2015 9:55,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,3450,LINDELL BLVD,37, , ,3450,LINDELL,897463.7,1020626
15-054039,2015-10,10/23/2015 10:01,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / O FALLON,79, , , , ,0,0
15-054033,2015-10,10/23/2015 10:15,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,300,N 9TH ST,35, , , , ,0,0
15-054040,2015-10,10/23/2015 10:21,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5219,N EUCLID AVE,71, , , , ,894458.2,1038960
15-054044,2015-10,10/23/2015 10:40,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3834,N 25TH ST,65, , ,2301,SALISBURY,903280.3,1029535
15-054990,2015-10,10/23/2015 10:45,Y, , ,1, ,67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4568,WEST PINE BLVD,38, , ,4568,WEST PINE,888385.9,1022417
15-054045,2015-10,10/23/2015 10:50,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1900,S JEFFERSON AVE,23, , , , ,900076.9,1011929
15-054046,2015-10,10/23/2015 10:55,Y, , ,1, ,31421,2,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5016,THOLOZAN AVE,14, ,IN FRONT OF RESIDENCE,5000,THOLOZAN,883987.4,1005178
15-054066,2015-10,10/23/2015 11:00,Y, , ,1, ,72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5250,WESTMINSTER PL,38, , ,5260,WESTMINSTER,885344,1025562
15-054041,2015-10,10/23/2015 11:06,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,4022,S GRAND BLVD,16, , ,4022,GRAND,893263,1001596
15-054058,2015-10,10/23/2015 11:22,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,710,GOODFELLOW BLVD,48, , ,710,GOODFELLOW,881216.5,1027231
15-054042,2015-10,10/23/2015 11:28,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,6102,RIDGE AVE,78, , , , ,880983,1033994
15-054049,2015-10,10/23/2015 11:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1400,N GRAND BLVD,59,WALGREENS, ,1400,GRAND,898337.4,1024456
15-054071,2015-10,10/23/2015 12:00,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
15-054080,2015-10,10/23/2015 12:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4201,LACLEDE AVE,38, ,APT 2F,4201,LACLEDE,891865.3,1021258
15-054127,2015-10,10/23/2015 12:05,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,300,S MEMORIAL DR,35, ,TOW AWAY ZONE BETWEEN 12AM-6AM,300,MEMORIAL,909564.7,1016440
15-054065,2015-10,10/23/2015 12:07,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1700,S JEFFERSON AVE,32, , , , ,900074.5,1012672
15-054106,2015-10,10/23/2015 12:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4738,NATURAL BRIDGE AVE,56,MB CHURCH, ,4738,NATURAL BRIDGE,893235.9,1034032
15-054060,2015-10,10/23/2015 12:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,CITY STREET, , ,910117.3,1019851
15-054064,2015-10,10/23/2015 12:51,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S JEFFERSON AVE / PESTALOZZI S,22, , , , ,899216.4,1007886
15-054070,2015-10,10/23/2015 13:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1746,PRESERVATION PL,61,PRESERVATION SQUARE,APT A,1746,PRESERVATION,906189.8,1022184
15-054070,2015-10,10/23/2015 13:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1746,PRESERVATION PL,61,PRESERVATION SQUARE,APT A,1746,PRESERVATION,906189.8,1022184
15-054079,2015-10,10/23/2015 13:00,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1423,NEWHOUSE AVE,65, ,FIRST FLOOR,1423,NEWHOUSE,905254.2,1031157
15-054081,2015-10,10/23/2015 13:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4607,LEE AVE,69, , ,4607,LEE,895003.9,1035365
15-054090,2015-10,10/23/2015 14:00,Y, , ,1, ,42011,6,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,8430,HALL ST,79,CITGO,@CITGO - HALL ST,8430,HALL,898344.4,1050289
15-054234,2015-10,10/23/2015 14:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4057,MIAMI ST,15, , ,4057,MIAMI,889928.7,1005021
15-054123,2015-10,10/23/2015 14:30,Y, , ,1, ,67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4200,FOREST PARK AVE,38,GOODWILL, ,4200,FOREST PARK,891745.9,1020467
15-055834,2015-10,10/23/2015 14:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8430,HALL ST,79,CITGO  GAS STATION,NUISANCE ABATEMENT PROPERTY,8430,HALL,898344.4,1050289
15-055210,2015-10,10/23/2015 15:00,Y, , ,1, ,121000,6,EMBEZZLEMENT-VALUE OVER $150,5485,BROWN AVE,70,1ST CHOICE CARRIER, ,5485,BROWN,887079.8,1037884
15-054101,2015-10,10/23/2015 15:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 6TH ST / LASALLE ST,34, , , , ,907474.6,1013570
15-054672,2015-10,10/23/2015 15:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2644,TAMM AVE,11, , ,2644,TAMM,878595.8,1012237
15-054976,2015-10,10/23/2015 15:00,Y, , ,1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3740,MARINE AVE,18, , ,3740,MARINE,900181.3,1002251
15-054128,2015-10,10/23/2015 15:00,Y, , ,1, ,92000,5,SIMPLE ASSAULT-HARRASSMENT,4451,FOREST PARK AVE,38,PARKVIEW APARTMENTS, ,4451,FOREST PARK,889537.3,1021388
15-054091,2015-10,10/23/2015 15:20,Y, , ,1, ,64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3626,OREGON AVE,19, ,REAR PARKING PAD,3626,OREGON,896881.9,1003613
15-054093,2015-10,10/23/2015 15:27,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / LALITE AVE,76, , , , ,888227.7,1045261
15-054098,2015-10,10/23/2015 15:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5898,MAPLE AVE,48, , , , ,880313,1029700
15-054559,2015-10,10/23/2015 16:00,Y, , ,1, ,51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4600,VARRELMANN AVE,5, , ,4600,VARRELMANN,888077.9,1001260
15-054434,2015-10,10/23/2015 16:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,5305,PAGE BLVD,78, , ,5300,PAGE,885078.8,1029963
15-054100,2015-10,10/23/2015 16:03,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,5652,POTOMAC ST,14, , ,5652,POTOMAC,881075.3,1006522
15-054102,2015-10,10/23/2015 16:07,Y, , ,1, ,43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,5631,PERSHING AVE,47, , ,305,DEBALIVIERE,881934.2,1025185
15-054436,2015-10,10/23/2015 16:30,Y, , ,1, ,71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,3664,MARCELINE TER,16, ,1ST FL,3664,MARCELINE,891712,998696.1
15-054124,2015-10,10/23/2015 16:35,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,1313,SWITZER AVE,74, , ,1313,SWITZER,894960.1,1048351
15-054113,2015-10,10/23/2015 16:40,Y, , ,1, ,31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3430,S GRAND BLVD,25,SCHNUCKS, ,3430,GRAND,893788.8,1005469
15-054115,2015-10,10/23/2015 16:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1385,UNION BLVD,51, , , , ,885946.5,1030459
15-055021,2015-10,10/23/2015 17:00,Y, , ,1, ,69602,6,"LARCENY-ALL OTHER $500 - $24,999",9010,HALL ST,79,RIVER ROADS TRAILER SALES, ,9010,HALL,899311.1,1054075
15-054741,2015-10,10/23/2015 17:00,Y, , ,1, ,69702,4,LARCENY-ALL OTHER UNDER $500,0,@METROLINK - CONVENTION CENTER,35, , , , ,908474.8,1018672
15-054658,2015-10,10/23/2015 17:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,6330,LILLIAN AVE,76, , ,6330,LILLIAN,887369.6,1044454
15-054125,2015-10,10/23/2015 17:05,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3644,KOSCIUSKO ST,18, ,APT 207,3644,KOSCIUSKO,901120.1,1002738
15-054121,2015-10,10/23/2015 17:10,Y, , ,1, ,63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
15-054119,2015-10,10/23/2015 17:10,Y, , ,1, ,43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3966,CLEVELAND AVE,27, , ,3966,CLEVELAND,892092.4,1011401
15-054118,2015-10,10/23/2015 17:50,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , ,300,CARR,910318.8,1019871
15-054162,2015-10,10/23/2015 18:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4035,COTTAGE AVE,56, , ,4035,COTTAGE,896719.3,1028159
15-054562,2015-10,10/23/2015 18:00,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3420,CALIFORNIA AVE,19, , ,3420,CALIFORNIA,897430.2,1004939
15-054146,2015-10,10/23/2015 18:00,Y, , ,1, ,51212,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1370,SEMPLE AVE,78, , ,1370,SEMPLE,884820.4,1030805
15-054166,2015-10,10/23/2015 18:30,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,5969,DR MARTIN LUTHER KING DR,50,PREMIER LOUNGE, ,5969,DR MARTIN LUTHER KING,881738.3,1034746
15-054649,2015-10,10/23/2015 18:40,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,800,WASHINGTON AVE,35, ,MARRIOTT HOTEL GARAGE,800,WASHINGTON,908187.4,1018534
15-054665,2015-10,10/23/2015 18:42,Y, , ,1, ,122000,2,EMBEZZLEMENT-VALUE UNDER $150,6650,MANCHESTER AVE,10, ,@K MART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
15-054245,2015-10,10/23/2015 19:00,Y, , ,1, ,92000,5,SIMPLE ASSAULT-HARRASSMENT,3915,OLIVE ST,38, , ,3915,OLIVE,894624.9,1022655
15-054129,2015-10,10/23/2015 19:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3323,SALENA ST,22, , ,3323,SALENA,900268.6,1005128
15-054133,2015-10,10/23/2015 19:20,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1200,CASS AVE,62, , , , ,907760.4,1022224
15-054132,2015-10,10/23/2015 19:35,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,849,RIVERTRAIL CT,74, , ,849,RIVERTRAIL,898894.1,1054277
15-054134,2015-10,10/23/2015 19:40,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,4660,CHIPPEWA ST,5,SHOP N SAVE, ,4660,CHIPPEWA,885362.3,1003846
15-054295,2015-10,10/23/2015 19:40,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,5010,ENRIGHT AVE,51,FAMILY DOLLAR, , , ,887696.4,1026535
15-054131,2015-10,10/23/2015 19:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4952,ALCOTT AVE,72, , ,4952,ALCOTT,891094.7,1040969
15-054153,2015-10,10/23/2015 19:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CALVARY AVE / W FLORISSANT AVE,71, , , , ,894815,1041723
15-054138,2015-10,10/23/2015 19:59,Y, , ,1, ,67701,2,LARCENY-FROM BUILDING UNDER $500,3865,GRAVOIS AVE,15,SHOP-N-SAVE, , , ,891583.8,1004871
15-054423,2015-10,10/23/2015 20:00,Y, , ,1, ,51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4053,MCPHERSON AVE,38, , ,4053,MCPHERSON,893213.2,1022526
15-054156,2015-10,10/23/2015 20:00,Y, , ,1, ,31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4640,MORGANFORD RD,5, , , , ,887060.6,1001461
15-054195,2015-10,10/23/2015 20:00,Y, , ,1, ,72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1221,RUSSELL BLVD,21,RUSSELL,STREET,1221,RUSSELL,903199.7,1010360
15-054174,2015-10,10/23/2015 20:00,Y, , ,1, ,51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3231,MICHIGAN AVE,30, , ,3231,MICHIGAN,895802.8,1006438
15-054284,2015-10,10/23/2015 20:00,Y, , ,1, ,92000,2,SIMPLE ASSAULT-HARRASSMENT,3199,MORGANFORD RD,15, , ,3199,MORGANFORD,888215.6,1007755
15-054218,2015-10,10/23/2015 20:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,3900,ARKANSAS AVE,16, , ,3900,ARKANSAS,893622.9,1002338
15-054205,2015-10,10/23/2015 20:00,Y, , ,1, ,64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4462,BEETHOVEN AVE,5, , ,4462,BEETHOVEN,885939.1,1003155
15-054137,2015-10,10/23/2015 20:10,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,7100,N BROADWAY,86, , , , ,898393.3,1042355
15-054135,2015-10,10/23/2015 20:28,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,5750,NATURAL BRIDGE AVE,50, , ,5750,NATURAL BRIDGE,885556.4,1038533
15-055837,2015-10,10/23/2015 20:36,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5750,NATURAL BRIDGE AVE,50,MOBIL GAS STATION,NUISANCE ABATEMENT PROPERTY,5750,NATURAL BRIDGE,885556.4,1038533
15-054140,2015-10,10/23/2015 20:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,710,GEYER AVE,21, , ,710,RUSSELL,905166,1010266
15-054430,2015-10,10/23/2015 21:00,Y, , ,1, ,21000,6,RAPE -- FORCIBLE,0,E ASHLAND AVE / ROLLA PL,56, , ,1900,OLIVE,0,0
15-054220,2015-10,10/23/2015 21:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3435,LAFAYETTE AVE,31, ,APT 109,3447,LAFAYETTE,895642.9,1013589
15-054217,2015-10,10/23/2015 21:00,Y, , ,1, ,64701,1,LARCENY-FROM MTR VEH UNDER $500,4359,OSCEOLA ST,5, , ,4359,OSCEOLA,886877.5,1003405
15-054257,2015-10,10/23/2015 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3536,MAGNOLIA AVE,25, , ,3536,MAGNOLIA,894328.8,1009571
15-054170,2015-10,10/23/2015 21:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1731,S BROADWAY,20,LIFT FOR LIFE ACADEMY, ,1808,9TH,905713.8,1010494
15-054161,2015-10,10/23/2015 21:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2632,NEBRASKA AVE,24, ,CITY STREET,2633,NEBRASKA,897503.8,1009602
15-054149,2015-10,10/23/2015 21:33,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3501,ARKANSAS AVE,19, ,GRAVOIS PARK NEIGHBORHOOD, , ,893927.4,1004887
15-054151,2015-10,10/23/2015 21:41,Y, , ,1, ,250000,5,LOITERING-BEGGING,512,N EUCLID AVE,38, , , , ,888761.9,1025574
15-054150,2015-10,10/23/2015 21:58,Y, , ,1, ,250000,4,LOITERING-BEGGING,800,N 3RD ST,35, , , , ,910107.5,1018787
15-054209,2015-10,10/23/2015 22:00,Y, , ,1, ,52330,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,4873,SAINT LOUIS AVE,55, , ,4873,EUCLID,890935.1,1033012
15-054152,2015-10,10/23/2015 22:10,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1820,MARKET ST,36,ST LOUIS UNION STATION, ,1820,MARKET,903731.7,1018016
15-054158,2015-10,10/23/2015 22:15,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,700,N SARAH ST,38, , , , ,893761,1023949
15-054154,2015-10,10/23/2015 22:15,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
15-054791,2015-10,10/23/2015 22:15,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
15-054157,2015-10,10/23/2015 22:20,Y, , ,1, ,31112,1,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3624,DUNNICA AVE,16, , ,3624,DUNNICA,892887.3,1002741
15-054181,2015-10,10/23/2015 22:30,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,816,GEYER AVE,21,BAR- MOLLYS BISTRO,@BAR- MOLLYS BISTRO,816,GEYER,904769.3,1010363
15-054155,2015-10,10/23/2015 22:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4205,JUNIATA ST,15, , , , ,889262.4,1008273
15-054167,2015-10,10/23/2015 22:50,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,1317,WASHINGTON AVE,36,SIDEBAR, ,1317,WASHINGTON,906240.7,1019290
15-054160,2015-10,10/23/2015 22:55,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,0,WILLMORE PARK,88,WILLMORE PARK, , , ,877495.1,996524
15-054848,2015-10,10/23/2015 22:55,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 10TH ST / ST CHARLES ST,35, , , , ,907616.8,1018654
15-054210,2015-10,10/23/2015 23:00,Y, , ,1, ,65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",3761,DELOR ST,16, , ,3761,DELOR,890624.2,998219.3
15-054243,2015-10,10/23/2015 23:00,Y, , ,1, ,64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 17TH ST / DELMAR BLVD,36, , , , ,905126.3,1020099
15-054163,2015-10,10/23/2015 23:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3914,MINNESOTA AVE,16, , ,3026,KEOKUK,895617.1,1001936
15-054169,2015-10,10/23/2015 23:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1911,S 11TH ST,21, , ,1911,11TH,903581.1,1010735
15-054165,2015-10,10/23/2015 23:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1115,DILLON DR,33, , ,1115,DILLON,903983.9,1014157
15-054171,2015-10,10/24/2015 0:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3841,VIRGINIA AVE,16, ,APT 2,3841,VIRGINIA,894513.1,1002512
15-054199,2015-10,10/24/2015 0:05,Y, , ,1, ,71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,S 20TH ST / MARKET ST,36, , , , ,903317.6,1018382
15-054172,2015-10,10/24/2015 0:09,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4931,OLEATHA AVE,14, ,CITY STREET,4931,OLEATHA,885142.7,1006039
15-054244,2015-10,10/24/2015 0:15,Y, , ,1, ,31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8702,N BROADWAY,74, , ,835,ELIAS,897569.9,1051509
15-054212,2015-10,10/24/2015 0:30,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,8506,LOWELL ST,74, , ,8506,LOWELL,897912.6,1050454
